STATE_ID|NAME|COUNTY
48|TEXAS|PRESIDIO
48|TEXAS|RAINS
48|TEXAS|RANDALL
48|TEXAS|REAGAN
48|TEXAS|REAL
48|TEXAS|RED RIVER
48|TEXAS|REEVES
48|TEXAS|REFUGIO
48|TEXAS|ROBERTS
48|TEXAS|ROBERTSON
48|TEXAS|ROCKWALL
48|TEXAS|RUNNELS
48|TEXAS|RUSK
48|TEXAS|SABINE
48|TEXAS|SAN AUGUSTINE
48|TEXAS|SAN JACINTO
48|TEXAS|SAN PATRICIO
48|TEXAS|SAN SABA
48|TEXAS|SCHLEICHER
48|TEXAS|SCURRY
48|TEXAS|SHACKELFORD
48|TEXAS|SHELBY
48|TEXAS|SHERMAN
48|TEXAS|SMITH
48|TEXAS|SOMERVELL
48|TEXAS|STARR
48|TEXAS|STEPHENS
48|TEXAS|STONEWALL
48|TEXAS|SUTTON
48|TEXAS|SWISHER
48|TEXAS|TARRANT
48|TEXAS|TAYLOR
48|TEXAS|TERRELL
48|TEXAS|TERRY
48|TEXAS|THROCKMORTON
48|TEXAS|TITUS
48|TEXAS|TOM GREEN
48|TEXAS|TRAVIS
48|TEXAS|TRINITY
48|TEXAS|TYLER
48|TEXAS|UPSHUR
48|TEXAS|UPTON
48|TEXAS|UVALDE
48|TEXAS|VAL VERDE
48|TEXAS|VAN ZANDT
48|TEXAS|VICTORIA
48|TEXAS|WALKER
48|TEXAS|WALLER
48|TEXAS|WARD
48|TEXAS|WASHINGTON
48|TEXAS|WEBB
48|TEXAS|WHARTON
48|TEXAS|WHEELER
48|TEXAS|WICHITA
48|TEXAS|WILBARGER
48|TEXAS|WILLACY
48|TEXAS|WILLIAMSON
48|TEXAS|WILSON
48|TEXAS|WINKLER
48|TEXAS|WISE
48|TEXAS|WOOD
48|TEXAS|YOAKUM
48|TEXAS|YOUNG
48|TEXAS|ZAPATA
48|TEXAS|ZAVALA
48|TEXAS|STERLING
49|UTAH|SALT LAKE
49|UTAH|BEAVER
49|UTAH|IRON
49|UTAH|SEVIER
49|UTAH|BOX ELDER
49|UTAH|JUAB
49|UTAH|SUMMIT
49|UTAH|CACHE
49|UTAH|KANE
49|UTAH|TOOELE
49|UTAH|CARBON
49|UTAH|MILLARD
49|UTAH|UINTAH
49|UTAH|DAGGETT
49|UTAH|MORGAN
49|UTAH|UTAH
49|UTAH|DAVIS
49|UTAH|PIUTE
49|UTAH|WASATCH
49|UTAH|DUCHESNE
49|UTAH|RICH
49|UTAH|WASHINGTON
49|UTAH|EMERY
49|UTAH|WAYNE
49|UTAH|GARFIELD
49|UTAH|SAN JUAN
49|UTAH|WEBER
49|UTAH|GRAND
49|UTAH|SANPETE
50|VERMONT|ADDISON
50|VERMONT|FRANKLIN
50|VERMONT|RUTLAND
50|VERMONT|BENNINGTON
50|VERMONT|GRAND ISLE
50|VERMONT|WASHINGTON
50|VERMONT|CALEDONIA
50|VERMONT|LAMOILLE
50|VERMONT|WINDHAM
50|VERMONT|CHITTENDEN
50|VERMONT|ORANGE
50|VERMONT|WINDSOR
50|VERMONT|ESSEX
50|VERMONT|ORLEANS
51|VIRGINIA|ACCOMACK
51|VIRGINIA|ESSEX
51|VIRGINIA|LUNENBURG
51|VIRGINIA|FAIRFAX (CITY)
51|VIRGINIA|MADISON
51|VIRGINIA|ALLEGHANY
51|VIRGINIA|FAUQUIER
51|VIRGINIA|MATHEWS
51|VIRGINIA|AMELIA
51|VIRGINIA|FLOYD
51|VIRGINIA|MECKLENBURG
51|VIRGINIA|AMHERST
51|VIRGINIA|FLUVANNA
51|VIRGINIA|MIDDLESEX
51|VIRGINIA|APPOMATTOX
51|VIRGINIA|FRANKLIN (CITY)
51|VIRGINIA|MONTGOMERY
51|VIRGINIA|ARLINGTON
51|VIRGINIA|FREDERICK
51|VIRGINIA|INDEPENDENT CITY NANSEMOND
51|VIRGINIA|AUGUSTA
51|VIRGINIA|GILES
51|VIRGINIA|NELSON
51|VIRGINIA|BATH
51|VIRGINIA|GLOUCESTER
51|VIRGINIA|NEW KENT
51|VIRGINIA|BEDFORD (CITY)
51|VIRGINIA|GOOCHLAND
51|VIRGINIA|NORTHAMPTON
51|VIRGINIA|BLAND
51|VIRGINIA|GRAYSON
51|VIRGINIA|NORTHUMBERLAND
51|VIRGINIA|BOTETOURT
51|VIRGINIA|GREENE
51|VIRGINIA|NOTTOWAY
51|VIRGINIA|BRUNSWICK
51|VIRGINIA|GREENSVILLE
51|VIRGINIA|ORANGE
51|VIRGINIA|BUCHANAN
51|VIRGINIA|HALIFAX
51|VIRGINIA|PAGE
51|VIRGINIA|BUCKINGHAM
51|VIRGINIA|HANOVER
51|VIRGINIA|PATRICK
51|VIRGINIA|CAMPBELL
51|VIRGINIA|HENRICO
51|VIRGINIA|PITTSYLVANIA
51|VIRGINIA|CAROLINE
51|VIRGINIA|HENRY
51|VIRGINIA|POWHATAN
51|VIRGINIA|CARROLL
51|VIRGINIA|HIGHLAND
51|VIRGINIA|PRINCE EDWARD
51|VIRGINIA|CHARLES CITY
51|VIRGINIA|ISLE OF WIGHT
51|VIRGINIA|PRINCE GEORGE
51|VIRGINIA|CHARLOTTE
51|VIRGINIA|JAMES CITY
51|VIRGINIA|PRINCE WILLIAM
51|VIRGINIA|CHESTERFIELD
51|VIRGINIA|KING AND QUEEN
51|VIRGINIA|PULASKI
51|VIRGINIA|CLARKE
51|VIRGINIA|KING GEORGE
51|VIRGINIA|RAPPAHANNOCK
51|VIRGINIA|CRAIG
51|VIRGINIA|KING WILLIAM
51|VIRGINIA|RICHMOND (CITY)
51|VIRGINIA|CULPEPER
51|VIRGINIA|LANCASTER
51|VIRGINIA|CUMBERLAND
51|VIRGINIA|LEE
51|VIRGINIA|ROCKBRIDGE
51|VIRGINIA|DICKENSON
51|VIRGINIA|LOUDOUN
51|VIRGINIA|ROCKINGHAM
51|VIRGINIA|DINWIDDIE
51|VIRGINIA|LOUISA
51|VIRGINIA|RUSSELL
51|VIRGINIA|SCOTT
51|VIRGINIA|STAFFORD
51|VIRGINIA|WASHINGTON
51|VIRGINIA|SHENANDOAH
51|VIRGINIA|SURRY
51|VIRGINIA|WESTMORELAND
51|VIRGINIA|SMYTH
51|VIRGINIA|SUSSEX
51|VIRGINIA|WISE
51|VIRGINIA|SOUTHAMPTON
51|VIRGINIA|TAZEWELL
51|VIRGINIA|WYTHE
51|VIRGINIA|SPOTSYLVANIA
51|VIRGINIA|WARREN
51|VIRGINIA|YORK
51|VIRGINIA|ALEXANDRIA (CITY)
51|VIRGINIA|PORTSMOUTH (CITY)
51|VIRGINIA|FREDERICKSBURG (CITY)
51|VIRGINIA|RADFORD (CITY)
51|VIRGINIA|BRISTOL (CITY)
51|VIRGINIA|GALAX (CITY)
51|VIRGINIA|BUENA VISTA (CITY)
51|VIRGINIA|HAMPTON (CITY)
51|VIRGINIA|CHARLOTTESVILLE (CITY)
51|VIRGINIA|HARRISONBURG (CITY)
51|VIRGINIA|SALEM (CITY)
51|VIRGINIA|CHESAPEAKE (CITY)
51|VIRGINIA|HOPEWELL (CITY)
51|VIRGINIA|SOUTH BOSTON (IC)
51|VIRGINIA|CLIFTON FORGE (CITY)
51|VIRGINIA|LEXINGTON (CITY)
51|VIRGINIA|STAUNTON (CITY)
51|VIRGINIA|COLONIAL HEIGHTS (CITY)
51|VIRGINIA|LYNCHBURG (CITY)
51|VIRGINIA|SUFFOLK (CITY)
51|VIRGINIA|COVINGTON (CITY)
51|VIRGINIA|MARTINSVILLE (CITY)
51|VIRGINIA|VIRGINIA BEACH (CITY)
51|VIRGINIA|DANVILLE (CITY)
51|VIRGINIA|NEWPORT NEWS (CITY)
51|VIRGINIA|WAYNESBORO (CITY)
51|VIRGINIA|EMPORIA (CITY)
51|VIRGINIA|NORFOLK (CITY)
51|VIRGINIA|WILLIAMSBURG (CITY)
51|VIRGINIA|NORTON (CITY)
51|VIRGINIA|WINCHESTER (CITY)
51|VIRGINIA|FALLS CHURCH (CITY)
51|VIRGINIA|PETERSBURG (CITY)
51|VIRGINIA|RICHMOND
51|VIRGINIA|ROANOKE
51|VIRGINIA|ROANOKE (CITY)
51|VIRGINIA|ALBEMARLE
51|VIRGINIA|BEDFORD
51|VIRGINIA|FAIRFAX
51|VIRGINIA|FRANKLIN
51|VIRGINIA|MANASSAS (CITY)
51|VIRGINIA|MANASSAS PARK (CITY)
51|VIRGINIA|POQUOSON (CITY)
53|WASHINGTON|KING
53|WASHINGTON|YAKIMA
53|WASHINGTON|CLARK
53|WASHINGTON|ADAMS
53|WASHINGTON|GRAYS HARBOR
53|WASHINGTON|PIERCE
53|WASHINGTON|ASOTIN
53|WASHINGTON|ISLAND
53|WASHINGTON|SAN JUAN
53|WASHINGTON|BENTON
53|WASHINGTON|JEFFERSON
53|WASHINGTON|SKAGIT
53|WASHINGTON|CHELAN
53|WASHINGTON|SKAMANIA
53|WASHINGTON|CLALLAM
53|WASHINGTON|KITSAP
53|WASHINGTON|SNOHOMISH
53|WASHINGTON|KITTITAS
53|WASHINGTON|SPOKANE
53|WASHINGTON|COLUMBIA
53|WASHINGTON|KLICKITAT
53|WASHINGTON|STEVENS
53|WASHINGTON|COWLITZ
53|WASHINGTON|LEWIS
53|WASHINGTON|THURSTON
53|WASHINGTON|DOUGLAS
53|WASHINGTON|LINCOLN
53|WASHINGTON|WAHKIAKUM
53|WASHINGTON|FERRY
53|WASHINGTON|MASON
53|WASHINGTON|WALLA WALLA
53|WASHINGTON|FRANKLIN
53|WASHINGTON|OKANOGAN
53|WASHINGTON|WHATCOM
53|WASHINGTON|GARFIELD
53|WASHINGTON|PACIFIC
53|WASHINGTON|WHITMAN
53|WASHINGTON|GRANT
53|WASHINGTON|PEND OREILLE
54|WEST VIRGINIA|OHIO
54|WEST VIRGINIA|BARBOUR
54|WEST VIRGINIA|CLAY
54|WEST VIRGINIA|HANCOCK
54|WEST VIRGINIA|BERKELEY
54|WEST VIRGINIA|DODDRIDGE
54|WEST VIRGINIA|HARDY
54|WEST VIRGINIA|BOONE
54|WEST VIRGINIA|FAYETTE
54|WEST VIRGINIA|HARRISON
54|WEST VIRGINIA|BRAXTON
54|WEST VIRGINIA|GILMER
54|WEST VIRGINIA|JACKSON
54|WEST VIRGINIA|BROOKE
54|WEST VIRGINIA|GRANT
54|WEST VIRGINIA|JEFFERSON
54|WEST VIRGINIA|CABELL
54|WEST VIRGINIA|GREENBRIER
54|WEST VIRGINIA|KANAWHA
54|WEST VIRGINIA|CALHOUN
54|WEST VIRGINIA|HAMPSHIRE
54|WEST VIRGINIA|LEWIS
54|WEST VIRGINIA|LINCOLN
54|WEST VIRGINIA|NICHOLAS
54|WEST VIRGINIA|SUMMERS
54|WEST VIRGINIA|LOGAN
54|WEST VIRGINIA|TAYLOR
54|WEST VIRGINIA|MCDOWELL
54|WEST VIRGINIA|PENDLETON
54|WEST VIRGINIA|TUCKER
54|WEST VIRGINIA|MARION
54|WEST VIRGINIA|PLEASANTS
54|WEST VIRGINIA|TYLER
54|WEST VIRGINIA|MARSHALL
54|WEST VIRGINIA|POCAHONTAS
54|WEST VIRGINIA|UPSHUR
54|WEST VIRGINIA|MASON
54|WEST VIRGINIA|PRESTON
54|WEST VIRGINIA|WAYNE
54|WEST VIRGINIA|MERCER
54|WEST VIRGINIA|PUTNAM
54|WEST VIRGINIA|WEBSTER
54|WEST VIRGINIA|MINERAL
54|WEST VIRGINIA|RALEIGH
54|WEST VIRGINIA|WETZEL
54|WEST VIRGINIA|MINGO
54|WEST VIRGINIA|RANDOLPH
54|WEST VIRGINIA|WIRT
54|WEST VIRGINIA|MONONGALIA
54|WEST VIRGINIA|RITCHIE
54|WEST VIRGINIA|WOOD
54|WEST VIRGINIA|MONROE
54|WEST VIRGINIA|ROANE
54|WEST VIRGINIA|WYOMING
54|WEST VIRGINIA|MORGAN
55|WISCONSIN|JEFFERSON
55|WISCONSIN|ADAMS
55|WISCONSIN|IOWA
55|WISCONSIN|POLK
55|WISCONSIN|ASHLAND
55|WISCONSIN|IRON
55|WISCONSIN|PORTAGE
55|WISCONSIN|BARRON
55|WISCONSIN|JACKSON
55|WISCONSIN|PRICE
55|WISCONSIN|BAYFIELD
55|WISCONSIN|RACINE
55|WISCONSIN|BROWN
55|WISCONSIN|JUNEAU
55|WISCONSIN|RICHLAND
55|WISCONSIN|BUFFALO
55|WISCONSIN|KENOSHA
55|WISCONSIN|ROCK
55|WISCONSIN|BURNETT
55|WISCONSIN|KEWAUNEE
55|WISCONSIN|RUSK
55|WISCONSIN|CALUMET
55|WISCONSIN|LA CROSSE
55|WISCONSIN|ST. CROIX
55|WISCONSIN|CHIPPEWA
55|WISCONSIN|LAFAYETTE
55|WISCONSIN|SAUK
55|WISCONSIN|CLARK
55|WISCONSIN|LANGLADE
55|WISCONSIN|SAWYER
55|WISCONSIN|COLUMBIA
55|WISCONSIN|LINCOLN
55|WISCONSIN|SHAWANO
55|WISCONSIN|CRAWFORD
55|WISCONSIN|MANITOWOC
55|WISCONSIN|SHEBOYGAN
55|WISCONSIN|DANE
55|WISCONSIN|MARATHON
55|WISCONSIN|TAYLOR
55|WISCONSIN|DODGE
55|WISCONSIN|MARINETTE
55|WISCONSIN|TREMPEALEAU
55|WISCONSIN|DOOR
55|WISCONSIN|MARQUETTE
55|WISCONSIN|VERNON
55|WISCONSIN|DOUGLAS
55|WISCONSIN|MENOMINEE
55|WISCONSIN|VILAS
55|WISCONSIN|DUNN
55|WISCONSIN|MILWAUKEE
55|WISCONSIN|WALWORTH
55|WISCONSIN|EAU CLAIRE
55|WISCONSIN|MONROE
55|WISCONSIN|WASHBURN
55|WISCONSIN|FLORENCE
55|WISCONSIN|OCONTO
55|WISCONSIN|WASHINGTON
55|WISCONSIN|FOND DU LAC
55|WISCONSIN|ONEIDA
55|WISCONSIN|WAUKESHA
55|WISCONSIN|FOREST
55|WISCONSIN|OUTAGAMIE
55|WISCONSIN|WAUPACA
55|WISCONSIN|GRANT
55|WISCONSIN|OZAUKEE
55|WISCONSIN|WAUSHARA
55|WISCONSIN|GREEN
55|WISCONSIN|PEPIN
55|WISCONSIN|WINNEBAGO
55|WISCONSIN|GREEN LAKE
55|WISCONSIN|PIERCE
55|WISCONSIN|WOOD
56|WYOMING|ALBANY
56|WYOMING|FREMONT
56|WYOMING|NATRONA
56|WYOMING|BIG HORN
56|WYOMING|GOSHEN
56|WYOMING|NIOBRARA
56|WYOMING|CAMPBELL
56|WYOMING|HOT SPRINGS
56|WYOMING|PARK
56|WYOMING|CARBON
56|WYOMING|JOHNSON
56|WYOMING|PLATTE
56|WYOMING|CONVERSE
56|WYOMING|LARAMIE
56|WYOMING|SHERIDAN
56|WYOMING|CROOK
56|WYOMING|LINCOLN
56|WYOMING|SUBLETTE
56|WYOMING|SWEETWATER
56|WYOMING|UINTA
56|WYOMING|WESTON
56|WYOMING|TETON
56|WYOMING|WASHAKIE
60|AMERICAN SAMOA|EASTERN (DISTRICT)
60|AMERICAN SAMOA|MANU'A (DISTRICT)
60|AMERICAN SAMOA|ROSE ISLAND
60|AMERICAN SAMOA|SWAINS ISLAND
60|AMERICAN SAMOA|WESTERN (DISTRICT)
60|AMERICAN SAMOA|ALL OTHER
64|FEDERATED STATES OF MICRONESIA|CHUUK
64|FEDERATED STATES OF MICRONESIA|KOSRAE
64|FEDERATED STATES OF MICRONESIA|POHNPEI
64|FEDERATED STATES OF MICRONESIA|YAP
64|FEDERATED STATES OF MICRONESIA|FEDERATED STATES OF MICRO
66|GUAM|999
66|GUAM|GUAM
68|MARSHALL ISLANDS|AILINGINAE
68|MARSHALL ISLANDS|AILINGLAPLAP
68|MARSHALL ISLANDS|AILUK
68|MARSHALL ISLANDS|ARNO
68|MARSHALL ISLANDS|AUR
68|MARSHALL ISLANDS|BIKAR
68|MARSHALL ISLANDS|BIKINI
68|MARSHALL ISLANDS|BOKAK
68|MARSHALL ISLANDS|EBON
68|MARSHALL ISLANDS|ENEWETAK
68|MARSHALL ISLANDS|ERIKUB
68|MARSHALL ISLANDS|JABAT
68|MARSHALL ISLANDS|JALUIT
68|MARSHALL ISLANDS|JEMO
68|MARSHALL ISLANDS|KILI
68|MARSHALL ISLANDS|KWAJALEIN
68|MARSHALL ISLANDS|LAE
68|MARSHALL ISLANDS|LIB
68|MARSHALL ISLANDS|LIKIEP
68|MARSHALL ISLANDS|MAJURO
68|MARSHALL ISLANDS|MALOELAP
68|MARSHALL ISLANDS|MEJIT
68|MARSHALL ISLANDS|MILI
68|MARSHALL ISLANDS|NAMORIK
68|MARSHALL ISLANDS|NAMU
68|MARSHALL ISLANDS|RONGELAP
68|MARSHALL ISLANDS|RONGRIK
68|MARSHALL ISLANDS|TOKE
68|MARSHALL ISLANDS|UJAE
68|MARSHALL ISLANDS|UJELANG
68|MARSHALL ISLANDS|UTRIK
68|MARSHALL ISLANDS|WOTHO
68|MARSHALL ISLANDS|WOTJE
68|MARSHALL ISLANDS|MARSHALL ISLANDS
69|NORTHERN MARIANA ISLANDS|NORTHERN ISLANDS
69|NORTHERN MARIANA ISLANDS|ROTA
69|NORTHERN MARIANA ISLANDS|SAIPAN
69|NORTHERN MARIANA ISLANDS|TINIAN
69|NORTHERN MARIANA ISLANDS|NORTHERN MARIANA ISLANDS
70|PALAU|AIMELIIK
70|PALAU|AIRAI
70|PALAU|ANGAUR
70|PALAU|KAYANGEL
70|PALAU|KOROR
70|PALAU|MELEKEOK
70|PALAU|NGARAARD
70|PALAU|NGARCHELONG
70|PALAU|NGARDMAU
70|PALAU|NGAREMLENGUI
70|PALAU|NGATPANG
70|PALAU|NGCHESAR
70|PALAU|NGIWAL
70|PALAU|PELELIU
70|PALAU|SONSOROL
70|PALAU|HATOBOHEI
70|PALAU|NGEREMLENGUI
70|PALAU|PALAU
72|PUERTO RICO|999
72|PUERTO RICO|CULEBRA
72|PUERTO RICO|VIEQUES
72|PUERTO RICO|ADJUNTAS
72|PUERTO RICO|AGUADA
72|PUERTO RICO|AGUADILLA
72|PUERTO RICO|AGUAS BUENAS
72|PUERTO RICO|AIBONITO
72|PUERTO RICO|ANASCO
72|PUERTO RICO|ARECIBO
72|PUERTO RICO|ARROYO
72|PUERTO RICO|BARCELONETA
72|PUERTO RICO|BARRANQUITAS
72|PUERTO RICO|BAYAMON
72|PUERTO RICO|CABO ROJO
72|PUERTO RICO|CAGUAS
72|PUERTO RICO|CAMUY
72|PUERTO RICO|CANOVANAS
72|PUERTO RICO|CAROLINA
72|PUERTO RICO|CATANO
72|PUERTO RICO|CAYEY
72|PUERTO RICO|CEIBA
72|PUERTO RICO|CIALES
72|PUERTO RICO|CIDRA
72|PUERTO RICO|COAMO
72|PUERTO RICO|COMERIO
72|PUERTO RICO|COROZAL
72|PUERTO RICO|DORADO
72|PUERTO RICO|FAJARDO
72|PUERTO RICO|FLORIDA
72|PUERTO RICO|GUANICA
72|PUERTO RICO|GUAYAMA
72|PUERTO RICO|GUAYANILLA
72|PUERTO RICO|GUAYNABO
72|PUERTO RICO|GURABO
72|PUERTO RICO|HATILLO
72|PUERTO RICO|HORMIGUEROS
72|PUERTO RICO|HUMACAO
72|PUERTO RICO|ISABELA
72|PUERTO RICO|JAYUYA
72|PUERTO RICO|JUANA DIAZ
72|PUERTO RICO|JUNCOS
72|PUERTO RICO|LAJAS
72|PUERTO RICO|LARES
72|PUERTO RICO|LAS MARIAS
72|PUERTO RICO|LAS PIEDRAS
72|PUERTO RICO|LOIZA
72|PUERTO RICO|LUQUILLO
72|PUERTO RICO|MANATI
72|PUERTO RICO|MARICAO
72|PUERTO RICO|MAUNABO
72|PUERTO RICO|MAYAGUEZ
72|PUERTO RICO|MOCA
72|PUERTO RICO|MOROVIS
72|PUERTO RICO|NAGUABO
72|PUERTO RICO|NARANJITO
72|PUERTO RICO|OROCOVIS
72|PUERTO RICO|PATILLAS
72|PUERTO RICO|PENUELAS
72|PUERTO RICO|PONCE
72|PUERTO RICO|QUEBRADILLAS
72|PUERTO RICO|RINCON
72|PUERTO RICO|RIO GRANDE
72|PUERTO RICO|SABANA GRANDE
72|PUERTO RICO|SALINAS
72|PUERTO RICO|SAN GERMAN
72|PUERTO RICO|SAN LORENZO
72|PUERTO RICO|SAN SEBASTIAN
72|PUERTO RICO|SANTA ISABEL
72|PUERTO RICO|TOA ALTA
72|PUERTO RICO|TOA BAJA
72|PUERTO RICO|TRUJILLO ALTO
72|PUERTO RICO|UTUADO
72|PUERTO RICO|VEGA ALTA
72|PUERTO RICO|VEGA BAJA
72|PUERTO RICO|VILLALBA
72|PUERTO RICO|YABUCOA
72|PUERTO RICO|YAUCO
72|PUERTO RICO|SAN JUAN
74|U.S. MINOR OUTLYING ISLANDS|JOHNSTON ISLAND
74|U.S. MINOR OUTLYING ISLANDS|MIDWAY ISLANDS
74|U.S. MINOR OUTLYING ISLANDS|WAKE ISLAND
74|U.S. MINOR OUTLYING ISLANDS|NAVASSA ISLAND
74|U.S. MINOR OUTLYING ISLANDS|BAKER ISLAND
74|U.S. MINOR OUTLYING ISLANDS|HOWLAND ISLAND
74|U.S. MINOR OUTLYING ISLANDS|JARVIS ISLAND
74|U.S. MINOR OUTLYING ISLANDS|KINGMAN REEF
74|U.S. MINOR OUTLYING ISLANDS|PALMYRA ATOLL
74|U.S. MINOR OUTLYING ISLANDS|ALL OTHER
78|VIRGIN ISLANDS|999
78|VIRGIN ISLANDS|ST. CROIX
78|VIRGIN ISLANDS|ST. JOHN
78|VIRGIN ISLANDS|ST. THOMAS
78|VIRGIN ISLANDS|ALL OTHER
90|FOREIGN COUNTRY|ALL OTHER FOREIGN
91|CANADA|CANADA
92|MEXICO|260
92|MEXICO|595
92|MEXICO|CANADA
92|MEXICO|MEXICO
93|EUROPE|999
93|EUROPE|EUROPE
94|NUNAVUT PROVINCE|NUNAVUT PROVINCE
95|UNKNOWN|OTHER
96|PHILIPPINES|725
96|PHILIPPINES|PHILIPINES
99|QUEBEC|QUEBEC
100|ALBERTA|ALBERTA
101|BRITISH COLUMBIA|BRITISH COLUMBIA
102|MANITOBA|MANITOBA
103|NEW BRUNSWICK|NEW BRUNSWICK
104|NEWFOUNDLAND|NEWFOUNDLAND
105|NOVA SCOTIA|NOVA SCOTIA
106|NORTHWEST TERRITORIES|NORTHWEST TERRITORIES
107|ONTARIO|ONTARIO
108|PRINCE EDWARD ISLAND|PRINCE EDWARD ISLAND
109|SASKATCHEWAN|SASKATCHEWAN
110|YUKON TERRITORY|YUKON TERRITORY
111|ARMED FORCES AMER (EXC CANADA)|ARMED FORCES AMER (EXC CA
111|ARMED FORCES AMER (EXC CANADA)|ARMED FORCES
112|ARMED FORCES AF,EU,ME,CA|ARMED FORCES AF,EU,ME,CA
112|ARMED FORCES AF,EU,ME,CA|ARMED FORCES
113|ARMED FORCES PACIFIC|ARMED FORCES PACIFIC
113|ARMED FORCES PACIFIC|ARMED FORCES
(3345 rows)
